carat,cut,color,clarity,table,x,price
0.34,3,1,5,55.0,4.51,6.672000000000001
0.7,5,1,2,58.0,5.78,7.801
0.31,3,5,8,57.0,4.39,6.704
1.0,5,1,3,60.0,6.3,8.602
0.37,3,4,3,55.0,4.62,6.372999999999999
0.4,3,1,5,55.0,4.73,6.959
0.45,5,6,3,59.0,4.99,6.847
0.32,3,5,4,56.0,4.46,6.26
1.02,3,2,2,57.0,6.43,8.305
1.01,4,1,3,57.0,6.36,8.499
0.9,3,2,2,57.0,6.1,8.292
1.53,3,5,3,59.0,7.48,9.217
0.3,4,4,2,61.0,4.41,5.976
0.37,4,3,3,58.0,4.52,6.422999999999999
0.41,3,3,4,57.0,4.79,7.0089999999999995
0.91,5,2,2,58.0,6.21,8.283
0.78,3,1,4,55.0,5.92,8.189
0.57,3,5,4,57.0,5.35,7.473
0.78,4,1,3,57.0,5.93,8.025
0.38,4,7,6,56.0,4.62,6.751
1.01,4,3,4,54.0,6.45,8.905
2.08,4,6,4,61.0,8.35,9.814
0.32,4,3,3,55.0,4.39,6.279
0.32,3,4,5,55.0,4.39,6.468999999999999
0.3,2,5,5,53.0,4.25,6.265
0.51,3,2,8,56.0,5.14,8.145
2.01,5,5,3,58.0,8.13,9.761000000000001
1.0,4,5,7,60.0,6.36,8.748
0.73,3,4,6,56.0,5.81,8.048
1.52,4,3,2,58.0,7.26,9.165
1.08,3,1,7,56.0,6.66,9.401
0.51,3,2,6,55.0,5.13,7.671
0.35,3,3,5,55.0,4.54,6.827999999999999
0.52,5,2,4,58.0,5.09,7.4670000000000005
1.21,3,4,7,56.0,6.83,9.356
0.3,3,1,5,56.0,4.35,6.6
0.41,4,4,7,59.0,4.83,7.047999999999999
1.14,3,4,3,56.0,6.69,8.639
0.32,4,3,4,57.0,4.36,6.718999999999999
1.37,3,3,5,57.0,7.28,9.363
0.3,5,1,8,59.0,4.29,6.933
2.03,5,5,4,56.0,8.2,9.806000000000001
0.38,2,3,4,61.0,4.84,6.772
1.5,3,3,4,57.0,7.42,9.445
0.56,3,4,3,54.0,5.34,7.256
1.57,3,6,4,57.0,7.46,9.256
0.23,3,3,5,56.0,3.94,6.2010000000000005
0.43,3,4,7,56.0,4.87,7.019
0.43,3,3,6,56.0,4.87,6.997000000000001
0.71,3,4,5,55.0,5.71,8.141
0.42,3,3,6,57.0,4.82,7.041
0.62,5,4,1,60.0,5.65,6.837999999999999
0.32,3,1,4,56.0,4.38,6.553999999999999
1.2,3,6,2,58.0,6.92,8.527000000000001
0.33,3,5,7,55.0,4.44,6.872000000000001
0.42,2,1,6,61.0,4.72,6.949
0.31,3,4,4,56.0,4.4,6.215
0.54,3,4,2,55.0,5.23,6.935
0.75,1,3,5,70.0,6.09,7.957999999999999
0.32,5,5,5,58.0,4.35,6.33
1.0,4,1,4,59.0,6.41,8.937000000000001
0.4,3,3,6,57.0,4.73,6.879
1.01,5,4,4,60.0,6.49,8.677
0.34,2,3,8,61.0,4.59,6.821000000000001
0.8,4,3,3,57.0,5.89,7.955
0.53,3,2,4,55.0,5.2,7.579
0.51,3,1,7,54.7,5.16,7.898
0.71,5,1,3,60.0,5.78,7.845
2.05,5,6,2,58.0,8.13,9.195
0.5,2,4,8,55.0,5.08,7.641
0.3,3,2,5,56.0,4.31,6.727
0.38,3,6,5,54.0,4.67,6.551
0.77,4,5,5,57.0,5.79,7.982
0.4,5,1,5,59.0,4.81,7.026
0.5,3,1,4,57.0,5.1,7.396
1.5,4,6,3,63.0,7.38,8.873
0.91,4,5,2,58.0,6.11,8.231
0.73,3,6,7,55.0,5.78,7.854
0.71,2,3,5,61.0,5.83,7.847
1.52,3,4,4,54.0,7.3,9.533
1.04,5,4,3,59.0,6.47,8.561
1.28,5,5,2,62.0,6.89,8.549
1.12,3,6,4,55.0,6.69,8.514
0.41,3,3,6,57.0,4.8,7.082999999999999
1.01,4,1,3,60.0,6.34,8.561
1.01,5,4,2,59.0,6.55,8.353
0.43,3,4,6,55.0,4.86,6.861000000000001
0.42,3,4,5,56.0,4.82,6.825
0.81,3,5,3,58.0,5.95,7.99
0.3,5,2,4,59.0,4.35,6.815
1.01,4,3,6,56.0,6.38,9.096
0.27,5,3,8,57.0,4.21,6.709
1.51,1,2,2,57.0,7.17,9.165
0.9,3,2,3,57.0,6.23,8.367
0.4,3,4,6,55.0,4.72,6.836
0.31,3,5,7,56.0,4.36,6.5089999999999995
0.34,3,1,3,55.0,4.46,6.337000000000001
0.3,5,3,8,58.0,4.34,6.989
0.4,5,1,2,59.0,4.82,6.682
0.72,3,1,2,54.0,5.75,7.782
1.0,4,4,3,57.0,6.45,8.501
0.35,3,4,2,56.0,4.56,6.247999999999999
1.07,4,1,2,58.0,6.54,8.576
1.03,5,1,3,56.0,6.49,8.65
0.93,5,4,2,59.0,6.35,8.187000000000001
1.01,4,4,2,55.0,6.36,8.163
0.51,5,5,3,56.0,5.19,7.131
0.32,5,2,4,59.0,4.43,6.879
1.14,4,3,2,59.0,6.62,8.445
0.3,3,5,5,56.0,4.27,6.515
0.5,3,5,5,58.0,5.08,7.233
0.51,4,7,3,56.0,5.12,6.976
2.17,5,2,2,59.0,8.28,9.709
1.0,5,7,3,58.0,6.44,8.237
1.04,3,3,3,54.0,6.49,8.635
1.09,4,6,3,58.0,6.61,8.442
0.34,3,1,3,55.0,4.45,6.39
0.5,3,5,3,57.0,5.06,7.039
0.41,4,5,5,56.0,4.74,6.718
0.37,3,7,8,54.0,4.63,6.399
1.5,3,4,5,56.0,7.41,9.691
0.63,3,3,3,56.0,5.53,7.437
0.31,3,6,5,53.0,4.33,6.229
0.33,4,3,4,57.0,4.42,6.501
0.3,3,5,5,57.0,4.27,6.541
0.33,5,4,5,59.0,4.39,6.501
0.8,2,3,2,57.0,5.86,7.691
1.01,2,1,2,58.0,6.3,8.335
0.57,3,2,4,56.0,5.29,7.53
0.46,4,6,4,57.0,4.87,6.822
1.11,2,6,5,64.0,6.8,8.48
0.92,5,3,2,61.0,6.36,8.259
1.51,3,5,5,56.0,7.32,9.366
0.5,3,1,5,57.0,5.11,7.693
0.37,3,2,4,56.0,4.63,7.025
0.34,5,5,4,59.0,4.55,6.2860000000000005
0.59,3,4,6,56.0,5.37,7.584
0.9,1,2,2,59.0,6.09,8.072000000000001
0.31,2,5,4,57.0,4.32,6.192
1.55,3,7,3,57.0,7.5,9.024
1.07,4,2,2,61.0,6.42,8.488999999999999
0.8,4,4,5,56.0,5.9,8.209
0.55,3,7,4,57.0,5.21,7.06
0.55,3,3,3,56.4,5.26,7.377000000000001
1.04,3,7,4,54.0,6.53,8.423
0.7,3,7,4,57.0,5.7,7.586
0.71,5,2,3,59.0,5.72,7.917000000000001
0.83,3,3,3,55.0,6.03,8.236
0.88,3,2,2,56.0,6.12,8.285
0.4,3,1,4,57.0,4.7,6.882000000000001
0.57,4,6,4,55.0,5.33,7.144
0.31,3,5,4,57.0,4.33,6.192
0.3,2,2,7,57.0,4.27,6.742999999999999
0.55,5,2,3,58.0,5.27,7.434
1.14,5,3,7,58.0,6.79,9.294
1.01,5,5,3,58.0,6.44,8.535
0.41,3,2,3,55.0,4.79,6.922999999999999
1.16,3,5,5,56.0,6.71,8.878
1.3,3,3,6,55.0,6.96,9.443999999999999
1.03,4,3,6,55.0,6.48,9.105
0.78,3,4,2,54.0,5.93,7.818
0.4,4,2,4,57.0,4.68,6.89
1.02,4,2,2,55.0,6.38,8.51
1.23,4,3,5,58.0,6.88,9.142999999999999
0.72,5,3,4,58.0,5.73,7.881
1.14,5,2,1,59.0,6.74,8.3
1.21,4,3,4,58.0,6.85,9.238
1.23,5,3,2,58.0,7.02,8.673
1.5,1,6,2,59.0,7.12,8.734
0.43,3,4,3,55.0,4.89,6.707000000000001
1.13,5,6,2,57.0,6.8,8.36
0.41,3,1,4,56.0,4.8,6.9910000000000005
1.13,4,2,6,58.0,6.64,9.481
1.03,4,5,3,57.0,6.41,8.503
0.82,3,1,5,55.0,6.18,8.103
0.35,3,1,5,57.0,4.52,6.5760000000000005
0.5,5,4,2,57.0,5.15,6.886
1.71,3,6,6,57.0,7.62,9.522
1.0,3,4,5,56.0,6.41,8.774
2.01,4,7,4,58.0,8.08,9.47
1.22,5,6,5,57.4,6.76,8.818999999999999
0.41,3,2,5,57.0,4.82,7.115
0.3,3,5,8,55.0,4.3,6.671
0.3,3,3,7,54.0,4.34,6.752999999999999
0.38,4,5,4,56.0,4.59,6.551
1.51,2,3,2,57.0,7.25,9.138
0.27,3,4,8,56.0,4.14,6.441
1.01,4,6,3,58.0,6.52,8.191
0.31,4,3,3,57.0,4.31,6.246
0.74,5,6,2,60.0,5.8,7.626
0.7,5,5,5,56.0,5.78,7.797999999999999
0.34,5,5,5,59.0,4.49,6.39
1.0,4,1,3,60.0,6.42,8.533
1.08,4,1,3,59.0,6.53,8.554
1.14,5,3,3,58.0,6.82,8.751
1.26,3,7,2,53.0,6.86,8.446
0.3,5,7,5,61.0,4.33,6.227
1.51,4,6,3,60.0,7.37,8.996
0.7,5,1,7,59.0,5.71,8.1
0.71,4,1,5,59.0,5.64,8.027000000000001
0.9,4,6,4,58.0,6.16,8.145
0.81,3,3,3,57.0,5.98,7.999
1.1,3,4,5,57.0,6.59,8.929
0.9,3,5,5,55.0,6.21,8.51
0.4,3,6,5,56.0,4.76,6.7170000000000005
1.2,5,1,6,58.0,6.76,9.333
1.01,4,4,2,60.0,6.38,8.397
1.06,4,3,4,58.0,6.53,8.95
1.61,3,4,5,55.0,7.58,9.571
1.0,4,1,1,57.0,6.32,8.102
0.52,2,3,2,64.0,5.24,7.207999999999999
0.7,3,6,7,56.0,5.69,7.995
0.79,5,2,3,59.0,5.96,8.026
1.47,3,6,4,57.0,7.24,8.892999999999999
1.27,3,1,5,57.0,6.94,9.379
0.37,5,4,6,60.0,4.71,6.987
1.52,4,3,5,60.0,7.3,9.721
0.71,3,1,5,59.0,5.71,8.07
0.7,3,1,3,55.0,5.68,7.928
1.01,4,5,3,60.0,6.38,8.488
0.71,4,5,6,56.0,5.7,7.992999999999999
0.28,3,3,8,53.0,4.23,6.715
0.48,4,6,5,55.0,4.99,6.959
1.03,2,2,2,59.0,6.66,8.228
0.74,3,5,5,55.0,5.86,8.088
0.53,5,2,3,58.0,5.18,7.397
1.06,3,3,2,56.0,6.52,8.149
0.23,4,1,5,56.0,3.96,6.091
1.2,3,4,3,56.0,6.78,8.905
0.52,3,2,4,55.0,5.19,7.56
0.34,3,3,8,57.0,4.5,6.979
0.27,3,2,6,56.0,4.15,6.372999999999999
0.8,4,3,5,56.0,5.83,8.152000000000001
0.51,3,4,6,55.0,5.08,7.5889999999999995
1.53,4,4,4,57.0,7.3,9.492
0.36,4,1,4,62.0,4.56,6.671
0.32,3,5,7,56.0,4.38,6.8420000000000005
0.4,5,1,3,58.0,4.71,6.603
1.76,3,4,4,57.0,7.9,9.767000000000001
0.33,3,1,3,55.0,4.45,6.611000000000001
1.01,2,4,3,55.0,6.32,8.372
0.73,4,4,3,61.0,5.83,7.754
2.0,3,5,3,56.0,8.06,9.497
1.0,5,3,3,59.0,6.45,8.351
1.5,5,1,2,55.0,7.51,9.218
0.34,3,1,5,55.0,4.52,6.94
1.51,2,6,6,58.0,7.29,8.889
1.4,5,1,2,57.0,7.17,8.724
0.31,3,3,8,56.0,4.39,6.818
0.84,3,4,5,56.0,6.02,8.372
0.7,5,6,6,61.0,5.75,7.789
0.7,4,1,3,56.0,5.65,7.808
1.0,5,5,2,61.0,6.24,8.12
0.29,3,5,7,55.0,4.28,6.409
1.02,2,4,4,57.0,6.24,8.69
1.26,5,7,3,58.0,6.91,8.54
0.55,4,4,5,62.0,5.32,7.419
1.01,3,7,2,55.3,6.43,8.318
0.55,4,5,4,55.2,5.28,7.345
0.54,3,6,4,56.0,5.2,7.138999999999999
1.21,5,4,5,58.0,7.01,9.043
0.24,3,3,4,57.0,4.02,6.284
0.33,5,6,6,58.0,4.45,6.611000000000001
1.01,5,4,4,60.0,6.37,8.69
0.61,3,3,5,57.0,5.42,7.7170000000000005
0.4,2,2,5,63.0,4.75,6.861000000000001
0.45,4,4,7,58.0,4.9,7.191
1.23,3,3,2,56.0,6.89,8.549
1.01,5,3,2,59.0,6.49,8.312000000000001
0.25,4,1,6,55.0,4.0,6.354
0.53,2,1,3,56.0,5.15,7.212000000000001
0.5,3,4,6,56.0,5.13,7.532
0.31,5,6,5,59.0,4.41,6.443
1.24,5,3,2,58.0,6.94,8.681000000000001
1.51,5,2,5,54.0,7.29,9.771
0.4,4,4,8,59.0,4.67,7.067
0.51,3,3,6,56.0,5.19,7.6979999999999995
1.09,3,4,3,56.0,6.6,8.522
0.73,3,2,3,56.0,5.84,7.957999999999999
0.35,3,2,3,56.0,4.49,6.468
0.7,3,3,3,55.0,5.72,7.789
1.21,3,3,1,56.0,6.84,8.384
2.18,4,4,2,60.0,8.29,9.769
0.3,3,1,7,57.0,4.38,6.797000000000001
0.7,4,1,3,59.0,5.66,7.87
0.41,5,1,2,59.0,4.8,6.526
0.54,4,4,7,56.0,5.25,7.6610000000000005
1.02,3,1,3,56.0,6.57,8.611
0.3,5,2,3,58.0,4.29,6.314
1.01,4,3,4,57.0,6.4,8.726
2.02,4,5,3,58.0,8.07,9.811
0.91,5,4,3,57.0,6.17,8.247
0.55,3,3,5,55.0,5.29,7.527
0.62,5,2,2,59.0,5.48,7.483
0.92,3,5,7,54.0,6.26,8.68
0.33,3,3,8,53.0,4.46,6.864
0.3,2,4,4,58.0,4.24,6.122000000000001
0.72,3,4,3,54.0,5.78,7.843
1.16,3,4,2,56.0,6.77,8.511000000000001
0.32,3,1,1,57.0,4.45,6.194
1.16,5,2,1,59.0,6.74,8.201
0.32,3,2,5,57.0,4.4,6.702000000000001
0.7,4,3,7,58.0,5.6,8.195
0.4,4,2,2,56.0,4.67,6.682
0.9,4,4,3,54.0,6.14,8.39
0.3,5,1,4,60.0,4.28,6.346
0.41,3,1,6,55.0,4.81,7.2170000000000005
0.33,3,4,5,54.0,4.42,6.501
1.22,3,5,5,54.0,6.88,9.037
1.24,3,6,3,56.0,6.88,8.683
0.5,1,5,3,54.0,5.01,6.997999999999999
0.32,3,4,7,56.0,4.45,6.736000000000001
0.53,3,1,4,55.0,5.19,7.4510000000000005
0.93,5,5,4,61.0,6.39,8.277999999999999
1.5,5,7,2,56.0,7.24,8.568999999999999
0.34,1,3,7,59.0,4.72,6.947
1.01,3,4,4,56.0,6.47,8.815
1.01,3,4,4,57.0,6.41,8.726
1.08,3,4,4,56.0,6.59,8.793
0.38,4,3,5,58.0,4.71,6.77
0.37,3,1,3,54.0,4.55,6.475
0.73,5,1,2,60.0,5.87,7.787000000000001
0.41,3,3,5,57.0,4.77,6.981
1.2,5,1,2,59.0,6.98,8.568999999999999
1.21,3,4,5,56.0,6.77,9.061
0.56,4,4,3,55.0,5.28,7.216
0.74,3,2,4,57.0,5.79,8.157
0.7,2,3,5,61.0,5.57,7.941
1.04,5,5,2,59.0,6.54,8.382
0.32,3,6,8,54.0,4.39,6.485
0.23,4,1,5,59.0,3.97,5.996
0.71,4,4,4,61.0,5.77,7.821000000000001
1.21,3,5,2,55.0,6.87,8.647
0.38,3,1,6,56.0,4.67,6.853
1.7,5,6,2,59.0,7.57,9.141
0.51,4,1,5,59.0,5.1,7.483
0.71,3,1,5,56.0,5.75,7.965
0.9,4,2,3,57.0,6.22,8.398
0.41,3,6,7,55.0,4.79,7.0089999999999995
0.27,3,5,3,55.0,4.17,5.9479999999999995
1.5,5,1,2,59.0,7.41,9.218
0.57,5,5,3,58.0,5.37,7.127999999999999
0.74,5,1,5,58.0,5.81,8.15
1.2,4,5,5,57.0,6.88,8.992
0.71,3,4,3,55.0,5.75,8.026
1.01,5,4,3,60.0,6.45,8.477
1.21,5,6,2,60.0,6.86,8.387
0.51,5,1,1,60.0,5.29,6.7170000000000005
0.3,3,2,4,55.0,4.33,6.565
0.92,5,1,5,61.0,6.25,8.586
1.01,4,1,2,60.0,6.36,8.4
0.4,3,6,6,55.0,4.72,6.845
1.52,4,1,3,58.0,7.36,9.322000000000001
1.6,3,4,5,54.0,7.53,9.744
0.7,4,2,3,60.0,5.57,7.85
1.51,4,4,4,63.0,7.45,9.437999999999999
0.31,4,5,7,56.0,4.32,6.81
1.03,5,5,4,59.0,6.47,8.587
0.32,3,2,4,57.0,4.51,6.81
1.27,3,7,3,57.0,6.97,8.604
2.03,1,3,3,58.0,7.9,9.698
1.82,4,4,3,58.0,7.68,9.617
0.27,5,1,5,59.0,4.24,6.402
0.83,4,1,3,54.0,5.96,8.1
0.31,4,2,3,57.0,4.32,6.596
1.0,2,7,3,62.0,6.37,8.213
0.42,4,3,3,61.0,4.83,6.582000000000001
0.5,4,2,4,56.0,5.04,7.468999999999999
1.01,3,4,2,57.0,6.42,8.227
0.6,5,4,3,61.0,5.38,7.406000000000001
0.3,4,4,3,63.0,4.29,6.103
0.7,3,4,4,56.0,5.7,8.146
0.32,3,2,2,55.0,4.38,6.107
1.53,4,4,6,57.0,7.33,9.646
1.53,5,5,4,60.0,7.5,9.29
0.39,2,1,5,58.0,4.86,6.987
0.7,5,5,2,58.0,5.72,7.5920000000000005
0.32,5,2,3,58.0,4.36,6.627999999999999
1.2,3,7,4,55.0,6.84,8.579
0.91,5,3,2,58.0,6.22,8.191
1.53,5,4,3,59.0,7.31,9.167
1.66,5,7,6,59.0,7.54,9.198
0.83,4,3,3,55.0,5.95,8.073
0.3,2,4,5,55.0,4.28,6.654
0.73,3,2,4,54.0,5.77,8.209
0.79,4,2,5,60.0,5.86,8.346
0.24,4,4,5,56.0,3.99,5.968999999999999
0.32,3,2,7,54.0,4.43,6.896
0.56,3,2,4,56.0,5.33,7.632999999999999
1.01,5,1,2,58.0,6.43,8.466000000000001
1.5,3,5,5,54.7,7.29,9.332
1.11,5,2,1,58.0,6.66,8.204
0.6,1,1,2,56.0,5.31,6.94
0.9,1,1,6,59.0,6.21,8.622
1.0,2,1,7,59.0,6.27,9.031
0.3,3,7,5,57.0,4.27,6.019
0.8,5,7,5,59.0,6.0,7.737
0.51,5,2,3,60.0,5.14,7.358
1.0,3,5,2,57.0,6.42,8.357000000000001
1.01,5,5,3,58.0,6.41,8.415
0.3,4,7,5,58.0,4.27,6.227
0.29,4,5,6,56.0,4.26,6.292999999999999
0.81,3,5,3,56.0,6.0,8.145
1.01,2,2,2,62.0,6.56,8.357000000000001
1.51,3,4,6,55.0,7.35,9.599
0.41,3,1,7,57.0,4.77,7.22
0.7,3,4,5,57.0,5.73,8.127
1.4,5,6,6,58.0,7.22,9.044
0.56,3,1,4,57.0,5.35,7.54
0.59,3,3,2,55.0,5.41,7.143
0.3,4,4,4,55.0,4.29,6.265
1.01,4,5,4,58.0,6.33,8.454
0.5,5,2,2,58.0,5.06,6.905
0.57,3,1,3,57.0,5.37,7.386
0.7,5,2,4,62.0,5.87,7.928
0.33,5,1,5,58.0,4.45,6.6610000000000005
1.2,5,2,7,59.0,0.0,9.661
0.54,2,3,5,55.0,5.16,7.645
0.7,4,4,6,60.0,5.63,7.985
1.51,4,5,4,60.0,7.27,9.289
0.91,4,2,3,59.0,6.19,8.583
0.91,5,1,3,58.0,6.14,8.345
2.01,4,6,5,56.0,7.84,9.73
1.01,2,5,3,56.0,6.17,8.36
0.3,3,3,4,58.0,4.26,6.343999999999999
0.4,2,1,2,57.0,4.71,6.682
0.31,3,1,4,54.0,4.4,6.771
0.29,3,1,3,54.0,4.32,6.518
0.71,3,3,4,56.0,5.77,7.978
0.72,4,5,3,58.0,5.68,7.695
0.4,4,4,5,59.0,4.75,6.672999999999999
0.9,4,1,3,58.0,6.21,8.334
0.56,3,2,3,57.0,5.37,7.417000000000001
0.55,4,5,4,59.0,5.36,7.191
0.43,4,3,4,57.0,4.86,6.808
2.2,3,5,2,58.0,8.47,9.713
0.3,4,2,3,58.0,4.24,6.314
0.3,3,4,8,55.0,4.31,6.797000000000001
0.7,3,7,2,57.0,5.72,7.513
1.28,3,5,2,57.0,6.92,8.772
2.01,3,5,2,57.0,8.09,9.55
1.35,1,4,2,58.0,6.89,8.44
0.3,3,6,5,54.0,4.3,6.196000000000001
0.4,3,7,8,56.0,4.74,6.968999999999999
0.35,3,3,4,57.0,4.52,6.56
0.7,5,4,5,58.0,5.9,7.808
0.42,3,1,4,55.0,4.83,6.931
0.58,1,4,4,56.0,5.23,7.265
0.73,3,5,3,55.0,5.76,7.885
0.25,3,4,5,54.0,4.05,6.082000000000001
1.0,4,3,7,57.0,6.39,9.158
1.54,5,7,4,59.0,7.54,8.732999999999999
1.14,3,3,1,56.0,6.76,8.325
1.5,3,4,5,53.9,7.37,9.533999999999999
0.5,4,1,3,59.0,5.03,7.255
0.5,2,2,6,62.0,5.23,7.632999999999999
0.76,4,5,4,58.0,5.78,7.831
1.26,3,5,3,56.0,7.0,8.812000000000001
0.29,3,2,5,57.0,4.26,6.472
1.13,5,2,4,58.0,6.7,8.956
1.52,5,1,5,60.0,7.39,9.719
0.7,3,7,6,56.0,5.67,7.49
2.01,4,7,2,63.0,8.28,9.099
0.36,3,1,4,55.0,4.63,6.921
0.3,3,3,5,56.0,4.26,6.402
1.05,3,3,7,57.0,6.51,9.415
0.72,3,6,7,57.0,5.75,7.8839999999999995
1.51,4,4,4,57.0,7.23,9.463
1.03,3,4,3,59.0,6.6,8.539
0.4,3,2,3,56.0,4.68,6.649
0.31,3,5,4,55.0,4.39,6.443
1.01,4,4,3,58.0,6.35,8.562000000000001
0.38,3,1,3,56.0,4.69,6.522
0.72,3,3,4,56.0,5.77,7.987
0.39,5,7,5,62.0,4.71,6.672000000000001
0.74,3,4,7,54.0,5.8,8.132
0.33,5,5,8,58.0,4.39,6.766
1.56,5,5,4,58.0,7.44,9.243
0.71,5,7,6,59.0,5.79,7.519
1.51,3,4,4,54.0,7.42,9.581
0.73,4,1,3,60.0,5.81,7.849
0.58,5,4,2,59.0,5.4,7.175
0.9,5,5,5,58.0,6.15,8.368
0.9,3,3,3,56.0,6.17,8.541
2.39,3,6,4,55.0,8.58,9.796
2.02,3,6,2,57.0,8.12,9.49
1.53,5,6,4,58.0,7.41,9.23
0.4,5,3,3,59.0,4.74,6.851
0.4,3,5,5,56.0,4.74,6.693
1.01,5,1,5,61.0,6.41,8.805
1.22,3,5,4,58.0,6.81,8.939
0.39,2,4,4,53.0,4.67,6.848
0.71,4,5,8,57.0,5.63,8.043
0.9,4,3,3,56.0,6.11,8.254
1.06,3,4,7,57.0,6.55,9.065
1.46,5,2,2,55.0,7.32,9.068999999999999
1.51,1,6,3,57.0,6.95,9.031
1.52,5,4,5,61.0,7.54,9.272
0.42,4,4,3,62.0,4.82,6.532
0.77,3,4,3,56.0,5.89,8.087
0.52,4,1,5,60.0,5.14,7.611000000000001
0.5,4,4,3,61.0,4.99,7.087999999999999
1.0,4,3,2,61.0,6.36,8.383
0.33,3,2,4,55.0,4.5,6.91
0.52,3,3,5,57.0,5.17,7.442
1.09,4,3,2,59.0,6.75,8.322000000000001
1.1,5,1,2,60.0,6.77,8.511000000000001
0.5,5,3,4,59.0,5.05,7.27
1.9,3,5,4,55.0,7.9,9.429
0.76,5,3,2,60.0,5.92,7.82
0.31,4,4,7,57.0,4.3,6.635
0.5,5,1,4,54.0,5.1,7.465
0.57,3,1,5,56.0,5.38,7.739
0.34,5,6,4,58.0,4.48,6.167999999999999
0.71,2,6,4,60.6,5.71,7.671
0.85,4,1,4,60.0,6.09,8.261000000000001
0.79,3,3,3,56.0,5.96,8.061
2.01,2,4,3,59.0,7.98,9.829
0.3,3,3,4,56.0,4.3,6.351
0.35,5,1,4,58.0,4.52,6.642
1.71,3,5,3,56.0,7.74,9.445
0.3,3,4,3,55.0,4.28,6.301
0.52,3,4,6,55.0,5.19,7.607
1.13,4,7,5,59.0,6.64,8.589
0.51,2,2,2,56.0,5.02,7.044
1.11,5,1,3,58.0,6.61,8.666
1.1,3,4,6,56.0,6.76,9.129
1.56,5,3,3,59.0,7.54,9.118
0.41,3,1,5,57.0,4.74,6.984
0.59,3,4,6,56.0,5.4,7.635
0.57,3,1,5,54.8,5.36,7.631
0.72,3,4,2,52.0,5.74,7.7379999999999995
0.52,3,3,6,54.0,5.17,7.59
0.71,4,1,3,61.0,5.83,7.82
1.01,4,1,4,60.0,6.33,8.782
0.23,4,1,8,58.0,3.98,6.1979999999999995
0.78,5,3,3,60.0,5.97,7.947
0.26,4,4,6,56.0,4.1,6.186
1.51,3,3,5,57.0,7.33,9.641
0.7,4,3,4,58.0,5.63,7.938
0.3,4,6,5,58.0,4.26,6.159
0.77,2,2,4,57.0,5.83,8.157
0.73,3,3,5,56.0,5.71,8.05
0.71,2,1,3,61.0,5.64,7.853
0.27,3,6,5,55.0,4.15,6.068
0.72,4,4,4,56.0,5.75,7.855
0.6,4,3,3,57.4,5.39,7.447
1.05,3,7,3,55.0,6.54,8.39
0.37,1,3,8,61.0,4.96,7.061
0.92,2,3,2,58.0,6.11,8.113999999999999
0.3,5,3,2,61.0,4.24,6.227
0.3,5,1,4,60.0,4.28,6.7379999999999995
0.4,3,3,6,56.0,4.73,7.087000000000001
0.82,5,4,3,59.0,6.09,7.97
0.98,1,3,3,66.0,6.38,8.195
1.57,4,5,3,58.0,7.61,9.254
1.25,5,7,4,59.0,6.87,8.551
0.71,3,6,3,56.0,5.71,7.886
1.0,4,1,4,62.0,6.33,8.62
0.35,5,4,6,58.0,4.54,6.931
1.16,3,4,2,56.0,6.73,8.493
0.83,3,3,3,57.0,6.04,8.161
0.35,3,3,5,54.0,4.5,6.625
1.06,5,3,2,59.0,6.57,8.446
0.33,5,4,7,59.0,4.42,6.697
0.7,5,1,3,60.0,5.78,7.885
1.22,5,6,5,60.0,7.02,8.78
1.14,3,5,4,56.0,6.68,8.671
0.61,1,7,4,56.0,5.74,7.068
0.3,3,6,4,57.0,4.28,6.082000000000001
0.52,3,3,7,56.0,5.14,7.755
0.47,3,2,7,55.0,4.98,7.808
0.28,3,6,6,55.0,4.21,6.209
1.19,4,5,5,59.0,6.73,8.874
0.37,3,4,4,57.0,4.61,6.475
0.74,5,4,3,58.0,5.97,7.664
0.7,2,2,2,62.0,5.61,7.7170000000000005
0.3,3,1,4,56.0,4.28,6.489
1.0,1,2,2,58.0,5.96,7.997999999999999
1.01,4,3,3,55.0,6.38,8.664
0.57,3,4,2,54.0,5.35,7.084
1.5,5,7,6,60.0,7.33,9.06
1.29,5,4,2,59.0,7.03,8.719
0.55,3,1,4,54.0,5.29,7.462000000000001
1.06,3,6,4,57.0,6.57,8.39
0.72,3,3,4,57.0,5.72,7.91
0.72,3,5,5,55.0,5.77,8.094
2.1,3,5,2,55.0,8.17,9.823
0.4,3,4,8,57.0,4.72,7.136
0.41,2,1,3,58.0,4.7,6.627000000000001
1.24,3,3,4,53.0,6.93,9.103
1.02,5,4,3,59.0,6.48,8.459
1.0,1,7,3,58.0,6.29,8.139
0.55,3,4,6,55.8,5.27,7.632000000000001
0.9,5,4,1,59.0,6.2,7.483
0.95,4,6,3,58.0,6.19,8.125
1.11,5,5,4,58.0,6.69,8.622
0.54,3,4,3,59.0,5.34,7.361000000000001
0.31,5,4,7,59.0,4.39,6.952999999999999
0.31,3,1,4,56.0,4.34,6.522
0.71,4,2,2,60.0,5.79,7.6610000000000005
1.01,3,1,6,56.0,6.42,9.183
1.05,3,2,2,56.0,6.5,8.539
0.4,5,4,3,60.0,4.85,6.768
1.01,4,4,4,60.0,6.28,8.662
0.3,3,1,7,56.0,4.3,6.797000000000001
0.31,3,6,3,54.0,4.37,6.077999999999999
0.91,5,1,3,59.0,6.28,8.461
0.33,3,4,5,56.0,4.45,6.75
0.5,5,3,3,60.0,5.15,7.228
